NM_017346,3,7,8,3,6,1,6,5,8,5,10,1,11,3,7,14,4,0,3,1,2,2,0,2,10,1,12,5,9,5,4,5,7,10,12,11,0,3,6,8,13,11,17,7,3,3,3,2,9,10,8,13,2,2,5,7,13,10,17,4,18,9,14,17,1,2,2,3,0,0,2,4,9,4,5,0,0,0,3,0,1,2,2,1,2,0,4,7,2,3,7,4,6,4,4,4,10,5,3,9,3,4,4,6,13,7,9,6,6,1,4,7,5,3,10,9,0,6,8,8,8,4,9,3,14,8,14,11,11,7,9,13,1,3,16,5,9,2,22,4,15,8,20,18,1,4,8,1,2,5,7,5,9,5,10,8,7,7,9,28,17,8,11,24,6,11,9,17,19,11,26,12,6,4,13,12,2,0,5,9,0,1,5,4,3,12,12,0,8,4,3,10,6,2,5,16,1,2,4,9,14,6,11,6,14,5,14,26,2,0,5,0,0,6,5,4,6,8,6,1,5,6,7,10,6,2,10,17,5,1,13,20,15,15,16,10,1,2,7,4,13,3,14,28,5,6,3,9,11,13,18,7,18,2,18,12
NM_012864,1,3,4,3,0,4,1,4,4,5,0,0,3,3,3,5,2,0,0,0,1,2,3,1,4,1,1,0,2,3,6,3,5,1,2,3,1,7,6,6,1,2,1,2,2,0,0,2,8,5,4,1,2,3,2,6,0,1,2,0,7,1,6,3,1,3,0,1,0,0,2,1,1,1,3,0,0,1,0,2,0,1,2,2,1,1,0,5,5,4,4,2,2,1,4,3,2,4,5,4,2,4,2,4,1,2,5,0,0,0,1,2,2,2,2,3,1,4,3,3,7,1,7,0,6,1,4,5,5,0,1,4,1,3,1,3,1,9,2,2,8,6,0,7,3,1,1,1,2,2,9,1,4,5,0,1,1,5,3,5,1,2,5,8,3,2,1,3,5,2,3,1,0,1,1,3,0,0,2,0,0,0,0,2,3,0,0,0,5,1,1,1,4,2,4,6,1,0,2,6,5,5,1,2,7,3,0,3,0,1,2,0,1,2,3,3,2,2,3,0,4,2,2,5,2,1,2,6,0,1,1,2,9,3,2,2,0,1,1,1,6,2,5,9,0,2,2,2,1,2,7,3,4,3,2,4
NM_025237,0,1,0,1,0,0,1,1,2,0,2,2,3,2,3,3,0,0,0,0,0,0,0,0,1,0,2,1,2,0,1,1,3,0,0,1,0,3,0,0,4,1,4,7,0,2,1,2,4,0,3,1,2,0,1,5,0,7,3,3,1,1,3,4,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,3,1,1,0,0,0,2,1,3,0,0,0,0,0,2,0,4,4,0,1,0,5,1,1,1,2,1,0,2,2,5,3,4,2,2,4,3,2,1,0,3,8,0,0,3,1,1,1,6,1,1,2,4,2,0,0,2,1,0,1,5,0,2,0,3,3,0,1,6,3,3,2,5,3,1,1,4,2,2,1,6,8,8,2,12,7,0,1,3,6,0,1,0,6,4,5,6,11,7,2,8,2,1,1,3,2,0,0,0,2,0,2,6,1,4,2,6,4,0,0,2,1,0,0,1,0,1,0,2,1,2,4,7,7,4,1,1,5,2,1,4,8,5,6,4,10,2,2,13,5,2,0,2,7,0,0,1,7,2,0,12,6,1,1,6,1
NM_005450,1,0,0,2,0,0,0,0,1,0,1,2,2,2,5,4,0,0,0,0,0,0,1,0,1,3,1,1,0,1,1,2,1,2,1,1,2,0,0,0,1,6,5,1,3,1,2,1,2,2,3,1,1,2,1,0,3,5,2,7,5,1,1,4,0,0,0,2,0,0,2,0,1,0,0,3,1,0,0,0,0,0,1,0,0,1,0,2,2,2,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,0,0,4,1,1,3,2,2,0,1,0,1,0,1,3,3,7,4,5,3,3,6,3,1,0,1,5,0,1,2,3,1,2,4,1,3,1,10,2,1,2,2,1,0,2,2,1,2,0,3,4,1,3,11,5,2,1,3,7,2,0,3,4,5,2,6,5,4,5,3,4,1,0,3,6,0,0,2,6,1,8,3,4,3,2,10,5,1,0,3,4,0,0,2,1,2,0,8,1,2,1,2,5,1,0,1,0,1,0,1,0,1,0,2,2,1,1,7,6,3,1,3,6,2,4,4,14,5,1,7,6,2,1,8,12,3,1,4,3,0,0,1,6,6,5,10,7,0,1,11,12
NM_007019,3,0,1,1,0,0,0,1,4,0,2,1,1,2,1,1,1,2,0,1,0,0,1,1,1,0,3,0,2,1,3,1,1,4,3,3,0,0,0,0,2,1,5,0,0,1,1,0,1,0,1,2,1,2,1,3,1,4,1,0,3,1,0,1,0,0,1,2,2,0,1,3,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,2,2,0,2,0,0,0,0,0,2,1,1,0,2,3,3,2,2,0,0,0,1,0,4,2,0,1,1,0,1,0,0,3,3,1,5,1,1,0,0,1,2,0,1,2,3,2,4,0,2,1,1,3,2,2,0,1,1,2,1,1,1,1,1,3,1,1,2,1,4,3,2,4,2,3,0,3,1,5,6,4,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,2,0,3,3,1,0,0,1,2,0,3,0,1,1,3,1,1,3,0,0,0,0,2,0,1,1,1,0,1,0,0,3,0,0,0,1,3,1,3,2,0,2,3,1,0,0,1,0,3,0,4,2,2,0,1,0,0,1,0,0,1,1,0,0
NM_002559,5,6,3,2,2,0,2,4,3,7,5,1,6,5,4,9,0,0,3,0,2,2,1,2,13,2,7,3,4,1,2,4,5,3,2,9,4,7,2,4,12,6,6,4,1,3,4,4,8,4,4,4,4,5,4,7,3,5,4,5,5,6,4,8,0,0,1,1,1,1,1,0,4,5,4,5,0,1,0,2,1,0,4,0,1,4,5,9,7,8,4,1,4,4,6,2,7,10,4,6,1,4,2,10,3,8,5,4,2,0,1,5,8,4,4,10,3,2,3,9,3,4,7,5,7,5,6,7,4,0,8,12,0,2,17,3,3,2,9,3,5,7,11,8,0,1,6,0,1,7,10,4,4,5,6,3,9,7,5,9,10,5,7,12,1,4,8,7,10,3,8,2,2,1,5,4,0,0,5,2,0,2,0,5,2,6,3,2,5,3,4,7,7,2,4,9,0,4,5,4,9,3,9,3,9,7,2,4,1,2,5,3,1,6,4,1,3,2,3,1,9,5,6,10,2,4,4,4,1,7,6,9,9,3,4,3,2,3,3,6,6,5,11,6,4,3,2,9,6,8,5,2,11,4,7,10
AH001498,69,15,23,35,11,12,14,20,26,23,30,9,36,24,34,64,14,6,10,8,11,17,14,13,21,32,26,6,25,13,28,34,26,16,52,45,11,22,42,41,33,47,68,12,8,9,11,11,42,36,30,85,19,29,24,43,39,64,80,23,83,48,70,97,15,12,8,18,6,16,13,6,19,12,25,3,24,8,16,15,19,12,8,18,19,33,39,33,17,57,59,7,22,24,32,46,17,21,41,42,18,43,67,68,48,76,88,15,8,2,16,9,23,23,23,81,14,22,36,42,44,56,66,27,68,46,72,99,30,19,24,47,8,14,39,31,61,50,57,16,56,42,85,103,10,12,28,21,17,49,64,54,60,77,105,14,60,45,97,125,45,27,63,99,32,68,92,116,96,105,116,37,23,14,31,27,6,3,15,23,4,3,11,19,32,22,29,12,9,11,24,32,28,11,33,57,13,13,19,43,32,31,47,11,77,41,71,116,10,11,13,16,10,25,23,24,23,31,37,8,43,32,36,80,32,28,28,100,10,51,55,102,57,81,82,31,8,12,37,29,58,26,53,116,13,28,28,87,73,76,76,24,93,51,83,117
U47298,79,26,28,33,21,20,17,15,27,24,18,15,25,26,21,29,20,12,18,16,22,38,21,16,26,26,19,19,21,15,15,12,27,19,11,12,12,13,20,19,14,8,13,20,17,11,22,13,21,21,10,19,17,22,15,19,20,21,11,19,17,21,24,18,25,15,16,18,7,25,25,19,20,13,17,18,10,11,11,11,23,30,25,7,33,48,25,28,20,28,27,26,21,19,25,22,21,22,16,24,15,31,21,24,21,18,19,24,16,20,21,18,23,22,17,20,13,23,12,22,23,19,23,15,27,25,15,12,36,17,22,20,15,24,24,15,8,17,11,14,20,20,22,21,11,21,15,9,14,28,29,13,25,24,25,15,23,16,21,22,20,24,12,24,14,20,14,14,16,18,21,19,15,10,34,25,17,21,14,14,5,23,11,13,17,34,36,16,15,26,18,16,26,15,18,30,24,28,24,14,14,10,9,16,16,16,17,19,20,13,10,11,16,20,26,30,12,13,11,15,17,20,19,23,27,13,11,23,15,20,34,25,29,18,21,21,18,11,26,19,28,26,8,15,19,24,13,25,14,20,19,24,18,8,20,14
NM_001632,8,8,6,11,9,4,6,3,5,5,14,2,10,4,9,15,9,1,7,2,0,4,3,4,7,11,10,5,6,9,7,13,6,10,14,13,2,5,7,16,14,11,26,9,8,6,10,11,11,9,20,8,3,2,6,12,12,10,21,6,27,9,20,15,8,5,3,1,2,0,2,4,8,2,11,5,3,1,1,1,2,1,2,1,2,2,4,5,5,7,13,8,9,2,4,3,5,15,6,8,2,8,12,10,13,22,25,4,3,4,8,8,8,4,8,16,5,6,5,10,15,23,27,6,19,9,17,26,9,4,8,10,5,3,16,20,8,13,20,14,15,9,23,29,4,4,12,1,2,4,21,6,12,10,27,6,14,9,44,38,13,14,21,31,10,9,19,52,27,30,40,21,12,5,19,13,3,2,9,19,0,2,7,8,10,7,23,9,10,8,13,12,8,5,9,16,2,4,9,8,22,10,15,14,20,9,16,26,3,2,5,2,2,3,5,3,10,4,14,4,7,6,16,17,7,5,14,24,7,11,17,27,25,27,27,15,10,2,12,11,16,8,24,28,4,3,14,16,13,22,23,14,20,11,22,18
M60857,13,2,5,6,2,3,1,1,5,3,1,3,9,2,3,8,4,0,0,0,0,3,2,1,3,4,1,5,5,4,0,5,2,3,2,11,1,4,3,5,5,2,2,2,2,0,2,3,6,5,7,4,1,2,3,2,6,2,3,2,7,5,4,7,3,3,1,0,0,1,0,0,2,0,1,3,2,1,1,2,1,0,0,1,1,14,1,8,4,5,5,1,2,2,2,4,4,4,5,1,2,7,1,4,4,3,3,2,1,1,3,1,4,3,3,5,5,2,0,5,2,4,3,3,7,4,10,2,8,1,4,7,0,1,8,6,5,5,4,1,2,3,4,9,0,0,6,2,1,5,9,1,3,2,4,0,4,3,6,6,8,3,3,3,2,4,2,5,4,5,4,2,2,3,3,4,1,2,1,1,0,0,3,1,3,1,4,1,4,2,3,6,3,1,2,9,2,1,4,7,6,5,5,0,9,2,5,4,2,1,0,3,0,2,3,0,4,3,2,0,4,3,4,8,6,5,5,3,3,1,3,5,4,3,6,6,0,0,1,6,4,4,5,10,0,1,3,11,8,5,9,1,5,4,6,3
NM_031313,3,2,3,8,3,2,2,2,3,4,10,2,8,4,8,12,2,1,6,2,1,5,3,3,6,8,8,4,7,8,3,13,5,8,14,13,1,3,7,11,12,17,20,9,5,7,10,14,8,4,17,9,3,3,10,9,15,11,16,5,25,5,20,14,2,2,2,1,1,0,3,1,7,2,7,7,2,0,3,4,1,1,3,2,3,4,4,5,4,7,17,7,8,1,5,4,2,13,5,10,2,9,10,9,19,19,23,5,3,3,7,6,5,4,8,17,2,6,5,9,14,20,20,4,19,8,16,25,2,2,7,13,5,7,15,19,11,8,22,13,14,11,22,25,3,2,9,4,1,6,22,8,9,11,27,5,13,7,30,36,9,18,22,24,11,11,18,46,19,28,30,21,10,6,20,14,2,1,10,11,1,1,8,9,9,4,26,8,10,7,12,12,9,3,7,10,1,3,6,9,19,8,19,14,14,10,14,23,2,1,5,1,2,1,6,2,11,4,14,3,6,6,20,15,8,7,13,25,4,14,17,20,23,22,25,15,6,3,10,7,14,10,25,24,3,1,9,20,15,20,23,9,19,13,19,18
U47296,79,26,28,33,21,22,17,16,27,26,18,16,25,26,21,29,20,12,20,16,22,38,22,18,26,27,19,19,21,15,19,16,27,20,15,13,15,17,20,21,14,9,14,20,18,11,22,13,22,23,10,19,17,24,15,19,20,21,13,21,17,21,24,20,25,17,17,18,7,25,25,20,20,15,17,18,10,11,11,13,23,30,25,9,33,48,27,30,20,30,30,26,23,19,29,22,21,22,16,24,15,31,21,27,24,18,19,24,16,20,21,18,24,22,20,22,13,23,12,22,27,25,25,15,28,27,15,19,36,17,22,20,17,25,24,17,13,17,13,14,20,20,23,21,14,22,15,9,14,32,31,13,25,24,25,15,27,16,25,28,20,24,15,24,15,20,14,19,16,19,21,19,15,10,34,25,17,22,14,14,5,23,11,13,17,34,36,16,20,26,18,18,26,16,20,30,24,28,25,18,15,15,9,16,19,18,20,19,20,13,10,11,18,20,26,32,12,13,11,15,17,20,19,23,27,17,11,23,15,22,34,29,29,22,21,21,18,11,26,26,29,28,11,21,19,26,13,25,14,20,19,29,24,8,25,20
NM_020548,6,4,4,6,4,2,3,2,3,2,2,2,5,4,4,4,2,1,4,0,3,2,1,0,2,3,2,2,4,4,4,2,4,2,0,5,1,4,1,6,4,2,1,2,1,0,0,4,4,3,5,4,2,4,1,3,1,6,2,1,4,2,5,2,7,1,2,1,0,1,2,3,4,4,1,2,1,1,0,2,4,2,4,2,3,6,2,3,2,2,3,1,2,3,1,2,3,1,2,1,3,1,2,5,1,6,2,2,0,0,2,3,3,0,1,8,1,5,3,4,4,2,6,1,5,3,2,6,2,4,2,7,2,0,3,2,1,2,2,1,4,1,3,3,5,2,2,0,2,2,3,4,3,3,5,1,6,4,5,7,4,4,1,4,1,4,6,4,0,2,0,2,1,1,2,2,1,2,2,1,0,0,0,2,0,2,2,1,1,0,3,5,6,2,1,3,1,3,1,7,3,4,4,0,6,3,3,4,0,1,1,2,4,4,2,1,0,3,1,1,0,2,3,5,4,0,3,1,4,2,3,7,8,5,1,0,4,1,1,0,4,7,3,3,1,2,1,1,3,6,4,3,7,0,6,2
X75932,4,4,2,8,8,4,0,6,3,2,11,3,18,6,11,8,3,6,5,4,3,4,6,5,11,5,11,3,11,6,3,4,5,9,3,10,3,7,4,9,11,16,9,9,4,1,6,9,12,9,7,10,5,6,5,10,12,17,14,11,12,13,7,4,3,3,2,2,3,7,4,4,9,3,7,5,1,2,2,2,3,2,3,1,1,10,6,5,4,7,9,11,2,7,7,8,11,7,9,6,3,6,7,10,9,15,19,7,10,3,3,7,7,5,10,14,5,5,4,11,16,16,19,2,12,10,9,15,3,5,13,19,5,4,16,7,7,6,18,7,8,10,22,6,4,5,10,1,2,6,11,10,15,7,22,6,13,3,29,17,10,12,11,11,11,7,22,21,16,15,19,14,5,5,16,16,4,2,4,12,1,0,4,9,10,4,10,5,15,3,17,9,8,6,2,14,2,4,10,7,8,12,9,5,11,8,19,20,0,5,6,1,3,2,8,4,3,7,8,3,10,9,14,17,14,4,15,19,3,9,17,22,8,15,17,12,3,5,4,12,7,7,13,22,1,6,8,20,14,14,9,6,10,9,10,9
NM_002046,4,4,2,3,3,2,3,3,4,5,3,6,8,4,4,12,1,3,0,0,0,4,2,4,11,4,6,2,9,4,4,12,4,6,5,7,1,3,4,11,16,7,9,1,2,2,1,3,7,2,5,6,4,1,6,3,7,4,7,2,4,6,4,9,2,0,1,1,0,2,1,4,4,1,2,1,2,0,1,1,1,0,1,1,2,2,1,7,3,1,6,2,3,4,5,4,14,14,7,5,2,4,5,5,11,8,8,2,1,4,2,2,6,4,10,5,2,4,5,5,2,7,14,1,9,10,15,9,4,5,11,12,0,4,17,17,7,10,17,0,3,5,8,6,0,0,4,2,1,5,6,3,14,8,12,0,9,5,14,14,9,14,16,8,1,5,17,14,9,15,16,0,1,3,3,1,1,1,3,2,1,0,7,5,2,4,2,1,3,0,0,4,3,2,4,12,1,2,2,5,7,3,11,1,7,5,7,4,2,4,3,1,0,1,3,2,12,3,5,5,4,3,1,13,5,4,6,2,2,3,8,12,12,7,7,5,3,4,3,1,7,3,4,10,3,1,7,8,6,9,8,7,8,3,11,11
U92436,40,20,14,30,12,16,9,21,17,9,12,1,25,13,12,20,15,19,12,8,17,17,17,9,13,11,11,3,18,17,6,11,26,13,12,12,2,17,3,11,21,12,8,4,2,1,3,3,17,18,12,22,8,16,6,7,15,13,19,8,23,8,18,15,23,9,6,8,19,19,8,9,11,7,11,2,10,3,6,6,14,19,9,6,19,48,16,19,13,20,16,6,16,16,10,7,13,8,8,14,6,16,17,14,20,15,13,6,3,3,6,9,22,15,14,9,13,14,8,21,17,10,5,6,15,6,12,8,23,18,9,11,9,16,13,8,16,8,11,2,21,14,25,15,8,10,6,5,5,20,13,11,8,14,21,10,14,13,17,11,12,16,9,23,4,11,22,11,6,10,10,14,3,9,21,16,2,2,3,5,2,5,5,4,3,12,19,8,8,5,43,14,19,11,10,21,14,9,8,14,19,9,11,4,13,7,12,23,9,7,4,6,7,17,9,10,9,8,6,2,12,10,5,12,10,9,8,26,17,5,11,19,13,10,9,25,4,3,12,42,20,10,14,19,3,8,6,7,18,17,14,39,17,5,15,16
J03132,13,6,9,9,5,3,2,11,12,10,16,5,12,8,8,18,3,5,7,6,1,11,6,12,9,5,4,2,11,11,8,14,13,14,17,16,5,7,11,27,14,24,18,10,5,4,7,8,12,8,17,17,2,6,12,22,12,23,21,4,16,18,15,17,7,4,1,1,3,11,2,13,12,5,8,1,5,2,7,4,2,6,4,2,4,18,10,10,9,8,16,1,8,13,9,11,12,9,18,15,6,6,11,13,8,24,21,5,2,2,3,8,13,12,16,15,11,11,17,20,18,14,24,1,18,14,16,25,10,7,18,20,10,9,9,13,18,21,25,7,23,23,30,18,6,11,9,4,4,10,10,11,19,12,26,10,20,15,26,28,17,12,19,42,11,13,27,28,39,15,33,15,5,7,9,13,2,0,5,7,1,1,0,12,8,7,5,3,6,3,10,14,7,4,15,16,3,7,7,7,18,14,17,11,14,9,15,26,2,7,6,6,5,3,8,8,17,11,12,2,17,20,14,20,13,6,17,21,8,9,18,21,29,16,30,4,2,1,4,4,15,4,22,25,7,6,13,17,19,12,30,2,26,8,22,24
EGFP,0,0,1,1,0,0,0,0,4,3,2,4,4,5,6,6,0,1,0,0,0,0,0,0,4,2,3,4,1,0,2,4,10,4,2,1,4,3,1,0,7,3,9,4,4,3,0,9,4,1,2,0,2,4,2,1,7,8,2,4,6,2,1,5,1,0,0,0,1,0,1,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,2,0,0,0,0,5,2,3,2,1,3,1,1,1,3,0,4,5,2,1,2,6,0,4,3,1,1,1,0,3,4,6,0,4,5,2,1,1,0,8,13,0,0,9,5,6,3,10,1,2,2,7,1,0,1,8,0,0,0,7,0,0,1,0,3,6,2,5,7,1,4,10,3,2,0,1,9,5,6,5,6,6,2,8,4,1,2,10,10,1,0,2,7,2,1,7,2,0,0,13,2,0,0,4,7,0,0,3,1,3,2,8,8,1,2,8,7,2,0,2,0,0,0,5,0,0,1,5,1,6,1,6,1,6,4,5,6,2,1,1,10,5,0,8,6,8,3,3,0,0,1,5,5,0,0,2,6,9,1,4,8,1,1,6,2
